"ano","codigo_municipio","nome_municipio","cor_raca_branca","cor_raca_preta","cor_raca_amarela","cor_raca_parda","cor_raca_indigena","cor_raca_ignorada","tipo_gravidez_unica","tipo_gravidez_dupla","tipo_gravidez_tripla_ou_mais","tipo_gravidez__ignorada","gestacao_menos_de_22_semanas","gestacao_22_a_27_semanas","gestacao_28_a_31_semanas","gestacao_32_a_36_semanas","gestacao_37_a_41_semanas","gestacao_42_semanas_ou_mais","gestacao_ignorada","peso_menos_500g","peso_500_a_999g","peso_1000_a_1499g","peso_1500_a_2499g","peso_2500_a_2999g","peso_3000_a_3999g","peso_4000g_ou_mais","peso_ignorado","anomalia_presente","anomalia_nao_presente","anomalia_ignorada","sexo_masculino","sexo_feminino","sexo_ignorado","tipo_de_parto_vaginal","tipo_de_parto_cesariano","tipo_de_parto_ignorado","idade_mae_menos_10_anos","idade_mae_10_a_14_anos","idade_mae_15_a_19_anos","idade_mae_20_a_24_anos","idade_mae_25_a_29_anos","idade_mae_30_a_34_anos","idade_mae_35_a_39_anos","idade_mae_40_a_44_anos","idade_mae_45_a_49_anos","idade_mae_50_a_54_anos","idade_mae_55_a_59_anos","idade_mae_60_a_64_anos","idade_mae_65_a_69_anos","idade_mae_ignorada","mae_sem_escolaridade","tempo_de_estudo_mae_1_a_3_anos","tempo_de_estudo_mae_4_a_7_anos","tempo_de_estudo_mae_8_a_11_anos","tempo_de_estudo_mae_mais_de_12_anos","tempo_de_estudo_mae_ignorado","estado_civil_mae_solteira","estado_civil_mae_casada","estado_civil_mae_viuva","estado_civil_mae_separada_judicialmente","estado_civil_mae_uniao_consensual","estado_civil_mae_ignorado"
"2016","130060",BENJAMIN CONSTANT,7,1,0,481,437,1,923,4,0,0,1,0,3,34,861,27,1,2,1,1,56,217,610,39,1,1,921,5,469,458,0,831,96,0,0,11,232,255,192,147,70,17,1,1,0,1,0,0,28,58,285,499,51,6,241,74,2,3,599,8
"2016","130063",BERURI,2,0,0,385,14,6,398,9,0,0,0,0,0,26,341,14,26,0,0,1,17,61,288,19,21,1,404,2,205,202,0,380,27,0,0,12,129,109,76,51,21,7,2,0,0,0,0,0,28,45,141,189,4,0,70,23,0,0,310,4
"2016","130068",BOA VISTA DO RAMOS,5,0,0,296,0,0,300,1,0,0,0,0,2,12,266,21,0,1,0,1,18,46,203,32,0,0,301,0,148,153,0,219,82,0,0,11,96,73,60,35,22,4,0,0,0,0,0,0,5,7,69,213,7,0,195,23,2,0,81,0
"2016","130070",BOCA DO ACRE,92,20,0,374,33,1,517,3,0,0,1,4,0,38,453,24,0,0,5,0,19,93,356,47,0,3,517,0,283,237,0,314,205,1,0,17,161,157,89,57,29,10,0,0,0,0,0,0,29,60,171,232,25,3,151,54,1,0,310,4
"2016","130080",BORBA,7,1,0,437,82,7,530,4,0,0,0,1,4,26,485,17,1,0,2,1,27,119,362,23,0,3,525,6,252,282,0,429,105,0,0,13,152,189,101,55,19,3,1,0,0,0,0,1,9,31,131,339,23,1,146,35,1,0,345,7
"2016","130083",CAAPIRANGA,2,3,1,120,0,9,134,0,0,1,0,0,2,11,113,5,4,0,0,0,7,23,92,11,2,2,129,4,59,76,0,103,32,0,0,3,43,41,25,14,8,0,1,0,0,0,0,0,1,21,47,59,2,5,44,15,0,0,70,6
"2016","130090",CANUTAMA,27,3,0,188,2,3,222,0,0,1,0,0,1,12,192,17,1,0,0,1,10,27,164,21,0,0,223,0,120,103,0,125,97,1,0,12,83,54,41,28,4,0,1,0,0,0,0,0,16,23,76,102,6,0,70,14,0,0,134,5
"2016","130100",CARAUARI,129,4,0,466,13,1,600,10,0,3,0,3,6,71,468,40,25,2,0,4,19,80,430,77,1,0,613,0,315,298,0,464,144,5,0,18,192,190,89,73,38,11,2,0,0,0,0,0,28,47,165,346,20,7,274,38,1,0,290,10
"2016","130110",CAREIRO,18,5,0,101,14,2,140,0,0,0,0,1,1,3,131,3,1,0,0,1,10,20,86,22,1,0,137,3,66,74,0,140,0,0,0,3,30,28,34,28,12,4,1,0,0,0,0,0,5,14,47,73,0,1,38,17,0,1,83,1
"2016","130115",CAREIRO DA VARZEA,0,0,0,26,0,0,26,0,0,0,0,0,0,13,13,0,0,0,0,0,1,3,21,1,0,0,26,0,13,13,0,26,0,0,0,2,4,9,3,6,1,1,0,0,0,0,0,0,1,9,13,2,1,0,6,4,0,0,15,1
"2016","130120",COARI,6,3,0,1615,8,1,1620,12,0,1,0,5,6,241,1370,11,0,0,3,4,90,393,1055,88,0,2,1631,0,812,821,0,1051,582,0,0,42,458,524,287,195,104,21,2,0,0,0,0,0,34,90,456,956,94,3,480,171,2,4,976,0
"2016","130130",CODAJAS,7,3,0,367,0,3,377,1,0,2,1,3,2,23,303,26,22,0,2,1,10,58,274,35,0,0,379,1,202,178,0,281,95,4,0,4,121,111,77,42,17,7,1,0,0,0,0,0,17,44,112,178,11,18,54,36,0,1,283,6
"2016","130140",EIRUNEPE,36,0,0,661,96,2,790,5,0,0,2,4,3,78,674,30,4,2,1,3,68,223,448,30,20,4,791,0,410,385,0,554,241,0,0,25,250,231,135,94,53,5,2,0,0,0,0,0,131,59,174,385,17,29,274,42,0,0,473,6
"2016","130150",ENVIRA,50,0,0,253,44,0,335,12,0,0,0,0,4,7,324,12,0,0,0,3,23,72,236,13,0,6,341,0,175,172,0,235,112,0,0,11,118,81,65,34,24,10,4,0,0,0,0,0,49,39,107,142,10,0,104,18,1,0,224,0
"2016","130160",FONTE BOA,1,5,1,529,39,0,571,4,0,0,1,1,4,66,467,35,1,1,0,0,38,119,383,34,0,2,573,0,288,287,0,411,164,0,0,24,211,152,106,64,14,4,0,0,0,0,0,0,20,36,179,323,17,0,191,31,0,0,353,0
"2016","130165",GUAJARA,4,0,0,39,0,0,43,0,0,0,0,0,0,5,29,3,6,0,0,0,2,8,28,5,0,0,39,4,21,22,0,43,0,0,0,1,13,12,5,8,4,0,0,0,0,0,0,0,4,2,24,11,1,1,13,3,0,0,25,2
"2016","130170",HUMAITA,50,1,0,873,42,0,958,8,0,0,0,1,2,32,916,15,0,0,2,2,43,231,624,64,0,5,961,0,498,468,0,520,446,0,0,25,267,316,176,121,47,13,1,0,0,0,0,0,20,46,254,569,77,0,880,77,0,1,8,0
"2016","130180",IPIXUNA,9,3,0,310,45,0,364,2,0,1,0,4,8,38,291,23,3,0,1,1,24,73,226,28,14,0,367,0,190,177,0,303,63,1,0,8,119,114,54,41,18,12,1,0,0,0,0,0,70,84,132,71,7,3,200,20,0,1,146,0
"2016","130185",IRANDUBA,8,2,0,107,0,5,120,2,0,0,0,4,1,13,76,4,24,0,1,2,6,23,80,10,0,0,122,0,51,71,0,121,1,0,0,1,30,42,24,14,10,0,1,0,0,0,0,0,2,10,37,73,0,0,38,10,0,0,72,2
"2016","130190",ITACOATIARA,12,0,0,2078,1,3,2078,14,0,2,3,11,33,275,1644,122,6,1,4,2,127,430,1389,141,0,3,2089,2,1051,1043,0,1556,537,1,0,52,591,593,439,267,125,25,2,0,0,0,0,0,8,53,452,1458,120,3,1199,285,1,1,601,7
"2016","130195",ITAMARATI,2,0,0,197,61,0,257,3,0,0,0,0,2,7,26,225,0,0,0,0,28,63,155,13,1,0,259,1,124,136,0,217,43,0,0,8,69,90,40,29,15,6,1,1,0,0,1,0,35,41,79,97,3,5,195,6,0,0,59,0
"2016","130200",ITAPIRANGA,6,1,1,155,1,0,164,0,0,0,0,0,3,11,139,11,0,0,0,0,11,30,116,7,0,0,164,0,78,86,0,135,29,0,0,1,39,44,45,20,12,3,0,0,0,0,0,0,0,0,17,144,3,0,45,14,0,0,105,0
"2016","130210",JAPURA,4,0,0,82,32,1,119,0,0,0,0,0,0,21,82,10,6,1,0,0,7,25,79,7,0,2,117,0,65,54,0,118,0,1,0,5,36,31,21,14,7,5,0,0,0,0,0,0,5,6,44,50,4,10,70,9,0,0,37,3
"2016","130220",JURUA,15,0,0,122,21,3,152,0,0,9,0,2,2,18,110,16,13,0,0,1,12,40,95,12,1,2,149,10,82,79,0,115,37,9,0,3,62,46,21,17,9,2,1,0,0,0,0,0,24,11,52,62,11,1,86,16,0,0,57,2
"2016","130230",JUTAI,7,0,0,432,153,0,588,4,0,0,0,1,5,14,559,8,5,0,1,2,35,156,370,27,1,3,587,2,311,281,0,563,29,0,0,15,192,155,105,74,37,13,1,0,0,0,0,0,59,80,205,211,22,15,441,16,0,0,133,2
"2016","130240",LABREA,20,3,0,523,80,6,629,2,0,1,0,3,3,93,465,63,5,2,2,0,44,106,431,47,0,0,475,157,340,292,0,425,205,2,0,22,192,199,122,76,20,1,0,0,0,0,0,0,27,47,219,287,38,14,108,52,0,1,465,6
"2016","130250",MANACAPURU,14,5,0,1462,11,11,1494,9,0,0,0,3,19,159,1226,93,3,0,0,7,44,300,1056,96,0,2,1499,2,756,747,0,1148,355,0,0,32,448,450,293,182,69,26,3,0,0,0,0,0,19,91,400,917,62,14,278,150,3,3,1035,34
"2016","130255",MANAQUIRI,1,0,0,149,4,0,154,0,0,0,0,0,2,14,127,11,0,0,0,2,4,25,114,9,0,1,153,0,68,86,0,119,35,0,0,2,19,60,31,29,12,1,0,0,0,0,0,0,2,7,50,82,12,1,33,29,2,1,87,2
"2016","130260",MANAUS,1530,119,45,40381,65,536,41926,712,7,31,22,228,418,3316,37681,621,390,67,208,351,2929,8821,27410,2888,2,231,41945,500,21848,20821,7,23009,19638,29,0,498,8390,11848,9549,7562,3809,966,54,0,0,0,0,0,103,644,7623,26811,7222,273,32348,8458,24,130,1495,221
"2016","130270",MANICORE,24,1,0,712,103,0,831,8,0,1,0,0,3,68,703,65,1,0,1,1,27,161,569,81,0,2,834,4,395,445,0,644,194,2,0,23,246,229,151,119,55,15,2,0,0,0,0,0,40,26,247,505,20,2,772,52,0,0,16,0
"2016","130280",MARAA,12,2,0,215,37,0,265,0,0,1,0,1,4,26,224,11,0,0,0,0,10,50,184,22,0,1,265,0,140,126,0,214,51,1,0,7,79,83,45,27,17,8,0,0,0,0,0,0,5,24,87,141,7,2,75,28,0,0,163,0
"2016","130290",MAUES,5,1,0,1067,188,4,1259,6,0,0,3,0,4,47,1147,45,19,1,0,2,69,282,824,87,0,6,1257,2,667,598,0,1161,104,0,0,31,345,335,250,172,103,24,5,0,0,0,0,0,23,65,306,825,40,6,428,135,2,2,694,4
"2016","130300",NHAMUNDA,0,0,0,133,17,147,294,2,0,1,0,1,3,48,209,29,7,1,0,2,14,52,202,24,2,0,281,16,148,149,0,238,58,1,0,6,84,99,53,41,8,6,0,0,0,0,0,0,0,1,9,26,1,260,21,5,0,0,52,219
"2016","130310",NOVA OLINDA DO NORTE,22,0,0,575,100,0,685,11,0,1,0,2,1,99,550,45,0,0,1,4,43,162,448,39,0,0,697,0,358,339,0,518,178,1,0,20,235,209,116,66,41,8,1,1,0,0,0,0,9,37,221,402,26,2,638,48,1,1,9,0
"2016","130320",NOVO AIRAO,5,0,0,149,19,0,171,0,0,2,0,0,1,17,141,7,7,0,0,0,7,30,119,12,5,1,172,0,73,100,0,160,13,0,0,4,41,56,36,27,7,2,0,0,0,0,0,0,4,7,69,77,10,6,60,26,0,0,87,0
"2016","130330",NOVO ARIPUANA,0,2,0,364,0,0,357,8,0,1,0,0,2,49,262,40,13,2,0,1,10,73,242,38,0,2,363,1,202,164,0,252,112,2,0,13,117,102,68,42,17,4,3,0,0,0,0,0,18,22,115,189,15,7,131,27,0,1,207,0
"2016","130340",PARINTINS,6,1,0,2007,212,3,2190,38,0,1,1,3,11,388,1599,226,1,7,6,16,179,538,1390,93,0,12,2217,0,1143,1086,0,1610,619,0,0,46,616,684,420,269,148,41,5,0,0,0,0,0,23,40,320,1628,214,4,457,236,1,1,1533,1
"2016","130350",PAUINI,45,4,0,183,93,0,320,3,0,2,0,1,2,12,296,14,0,1,0,3,15,84,212,10,0,1,323,1,181,144,0,217,106,2,0,15,114,84,53,38,17,3,1,0,0,0,0,0,19,39,152,109,6,0,170,19,0,0,136,0
"2016","130353",PRESIDENTE FIGUEIREDO,34,4,1,226,1,0,264,2,0,0,0,0,0,3,259,0,4,0,0,0,14,54,181,17,0,0,266,0,126,140,0,167,99,0,0,5,52,86,48,47,23,4,0,1,0,0,0,0,12,25,82,93,48,6,87,37,0,3,131,8
"2016","130356",RIO PRETO DA EVA,6,2,0,81,0,9,98,0,0,0,0,0,2,18,70,8,0,0,0,0,6,17,67,8,0,1,96,1,51,47,0,97,0,1,0,0,17,33,22,18,5,3,0,0,0,0,0,0,1,9,28,54,0,6,17,7,0,0,59,15
"2016","130360",SANTA ISABEL DO RIO NEGRO,2,0,0,7,276,0,285,0,0,0,0,0,4,13,254,12,2,0,0,4,18,68,176,18,1,2,283,0,146,139,0,273,12,0,0,4,76,74,51,47,25,6,2,0,0,0,0,0,21,12,33,139,7,73,124,48,1,0,110,2
"2016","130370",SANTO ANTONIO DO ICA,1,0,0,422,297,0,707,12,0,1,0,0,0,2,645,56,17,0,0,3,45,184,473,15,0,2,717,1,352,368,0,623,97,0,0,18,213,205,127,87,57,10,3,0,0,0,0,0,8,60,243,380,21,8,107,52,0,2,559,0
"2016","130380",SAO GABRIEL DA CACHOEIRA,4,1,0,12,1229,3,1229,17,3,0,0,1,7,177,1008,55,1,3,1,5,87,243,633,42,235,7,1242,0,650,599,0,1138,109,2,0,7,264,362,266,194,121,32,2,1,0,0,0,0,55,146,383,570,46,49,774,301,1,0,152,21
"2016","130390",SAO PAULO DE OLIVENCA,2,0,0,251,606,3,851,9,0,2,1,8,13,164,620,53,3,0,1,0,52,215,566,27,1,6,855,1,441,421,0,751,110,1,0,6,215,232,169,128,87,22,3,0,0,0,0,0,54,69,255,457,20,7,275,50,1,1,525,10
"2016","130395",SAO SEBASTIAO DO UATUMA,1,0,0,141,1,3,146,0,0,0,0,0,1,15,116,12,2,0,0,0,4,23,105,14,0,1,144,1,63,83,0,126,18,2,0,3,52,45,27,14,5,0,0,0,0,0,0,0,0,3,41,98,2,2,24,18,0,1,101,2
"2016","130400",SILVES,1,0,0,146,0,0,147,0,0,0,0,1,0,12,118,16,0,0,0,0,3,25,114,5,0,1,146,0,73,74,0,129,18,0,0,3,40,42,23,20,13,6,0,0,0,0,0,0,2,10,36,97,1,1,56,15,0,0,75,1
"2016","130406",TABATINGA,55,15,0,966,786,99,1885,28,0,8,2,7,26,270,1430,67,119,4,4,17,123,439,1244,86,4,7,1891,23,958,961,2,1467,447,7,0,32,443,516,400,289,168,63,9,1,0,0,0,0,66,195,516,976,132,36,1257,139,3,1,452,69
"2016","130410",TAPAUA,2,2,0,302,53,2,356,5,0,0,0,2,9,37,280,30,3,0,1,1,20,70,238,25,6,1,356,4,189,172,0,205,156,0,0,9,115,121,62,40,11,3,0,0,0,0,0,0,26,34,112,165,12,12,246,31,0,0,79,5
"2016","130420",TEFE,11,3,3,1669,212,45,1897,43,0,3,1,11,18,272,1461,73,107,4,8,17,137,462,1212,94,9,12,1928,3,1010,933,0,1483,459,1,0,43,611,576,362,217,102,27,4,0,1,0,0,0,34,147,577,1003,126,56,446,257,5,3,1198,34
"2016","130423",TONANTINS,0,0,0,271,68,0,337,2,0,0,0,0,4,51,265,19,0,0,0,0,23,78,227,8,3,1,338,0,169,170,0,281,58,0,0,5,101,93,56,43,30,11,0,0,0,0,0,0,9,16,88,210,16,0,72,23,1,0,243,0
"2016","130426",UARINI,17,1,0,187,32,1,230,8,0,0,0,1,3,41,182,10,1,0,0,0,15,49,154,20,0,0,236,2,115,123,0,167,71,0,0,9,75,71,55,18,8,2,0,0,0,0,0,0,7,31,70,123,5,2,80,30,1,0,127,0
"2016","130430",URUCARA,2,0,0,257,4,0,261,2,0,0,0,1,1,31,209,21,0,0,0,1,9,48,182,23,0,1,262,0,124,139,0,216,47,0,0,7,76,79,54,24,16,6,1,0,0,0,0,0,1,3,46,201,12,0,60,34,0,1,168,0
"2016","130440",URUCURITUBA,0,0,0,181,0,0,181,0,0,0,0,0,3,35,133,10,0,0,0,0,10,40,126,5,0,0,179,2,96,85,0,181,0,0,0,4,52,62,35,15,10,2,1,0,0,0,0,0,3,2,62,110,2,2,82,13,1,3,80,2
"2016","140002",AMAJARI,0,0,0,0,161,0,161,0,0,0,0,0,0,3,155,1,2,0,0,1,19,50,87,3,1,1,159,1,81,80,0,161,0,0,0,4,47,33,32,25,14,4,0,0,0,0,0,2,94,2,3,7,0,55,81,45,0,0,35,0
"2016","140005",ALTO ALEGRE,0,0,0,7,412,1,414,6,0,0,0,0,2,8,407,1,2,0,0,2,79,184,143,11,1,2,413,5,222,198,0,420,0,0,0,16,114,107,64,57,35,22,3,0,0,0,0,2,241,3,11,12,2,151,202,123,1,0,89,5
"2016","140010",BOA VISTA,728,258,32,6795,1382,0,9009,181,5,0,15,62,115,1173,7543,287,0,13,44,57,683,1955,5903,540,0,59,9130,6,4802,4393,0,5380,3815,0,0,166,2000,2493,2028,1526,787,180,14,1,0,0,0,0,129,143,1232,5929,1762,0,4063,2021,15,61,3035,0
"2016","140015",BONFIM,1,1,0,23,68,0,93,0,0,0,0,0,0,16,74,3,0,0,0,0,2,13,58,19,1,0,92,1,41,52,0,93,0,0,0,1,21,21,17,20,8,4,1,0,0,0,0,0,3,16,33,39,1,1,24,16,0,1,50,2
"2016","140017",CANTA,0,0,0,3,15,0,18,0,0,0,0,0,0,2,14,2,0,0,0,0,4,3,11,0,0,0,18,0,9,9,0,18,0,0,0,0,4,4,6,3,1,0,0,0,0,0,0,0,0,5,8,5,0,0,4,5,0,0,9,0
"2016","140020",CARACARAI,2,1,0,5,54,1,61,1,0,1,0,0,0,4,59,0,0,0,0,0,7,30,26,0,0,0,63,0,30,33,0,63,0,0,0,12,16,14,14,3,4,0,0,0,0,0,0,0,34,0,2,6,1,20,23,20,0,0,19,1
"2016","140023",CAROEBE,1,0,0,7,4,2,14,0,0,0,0,0,0,4,9,1,0,0,0,0,2,3,8,1,0,0,14,0,8,6,0,14,0,0,0,0,3,3,5,1,2,0,0,0,0,0,0,0,0,1,6,7,0,0,2,3,0,0,5,4
"2016","140028",IRACEMA,0,0,0,4,31,0,35,0,0,0,0,0,0,0,35,0,0,0,0,0,9,16,10,0,0,0,35,0,17,18,0,35,0,0,0,5,10,5,3,4,4,2,0,1,0,0,0,1,20,0,0,2,1,12,16,13,0,0,6,0
"2016","140030",MUCAJAI,1,1,0,18,15,2,37,0,0,0,0,0,1,3,30,3,0,0,0,0,4,10,21,2,0,0,31,6,14,23,0,37,0,0,0,1,17,12,3,2,1,1,0,0,0,0,0,0,8,1,8,14,1,5,10,6,0,0,17,4
"2016","140040",NORMANDIA,0,1,0,10,182,4,196,0,0,1,0,1,5,34,138,14,5,0,0,0,8,32,147,10,0,2,182,13,100,97,0,197,0,0,0,2,38,69,42,27,14,5,0,0,0,0,0,0,6,22,65,92,6,6,93,22,0,0,72,10
"2016","140045",PACARAIMA,2,1,0,10,120,1,131,3,0,0,0,1,1,16,108,8,0,0,1,0,7,38,79,9,0,2,132,0,64,70,0,134,0,0,0,3,36,32,24,22,12,4,1,0,0,0,0,0,8,8,40,68,10,0,49,21,0,0,60,4
"2016","140047",RORAINOPOLIS,41,26,3,590,10,2,670,1,1,0,1,5,11,60,557,38,0,0,1,3,29,119,477,43,0,3,667,2,355,317,0,241,431,0,0,12,187,198,131,92,48,4,0,0,0,0,0,0,1,9,131,455,62,14,165,146,3,4,339,15
"2016","140050",SAO JOAO DA BALIZA,3,1,0,3,6,1,14,0,0,0,0,0,0,1,13,0,0,0,0,0,1,6,7,0,0,0,14,0,4,10,0,14,0,0,0,0,2,5,4,2,1,0,0,0,0,0,0,0,0,0,8,5,1,0,2,7,0,0,5,0
"2016","140060",SAO LUIZ,2,1,0,5,1,0,9,0,0,0,0,0,1,3,5,0,0,0,0,2,2,0,4,1,0,0,9,0,6,3,0,9,0,0,0,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,6,2,0,4,0,0,1,4,0
"2016","140070",UIRAMUTA,1,0,0,0,299,0,298,1,0,1,0,1,4,44,238,12,1,4,0,0,23,66,194,13,0,1,299,0,148,152,0,300,0,0,0,11,77,87,66,37,16,6,0,0,0,0,0,0,36,48,128,79,8,1,105,63,0,0,127,5
"2016","150010",ABAETETUBA,19,21,1,1955,0,3,1992,7,0,0,0,3,6,118,1632,110,130,0,1,1,85,480,1345,87,0,5,1994,0,982,1017,0,965,1034,0,0,13,405,691,506,257,98,24,5,0,0,0,0,0,10,67,529,1190,171,32,173,383,2,1,1439,1
"2016","150013",ABEL FIGUEIREDO,13,5,0,83,0,0,101,0,0,0,0,0,0,5,94,1,1,0,0,0,5,18,73,5,0,0,101,0,56,45,0,46,55,0,0,2,28,29,24,11,6,1,0,0,0,0,0,0,0,9,37,50,4,1,27,24,0,1,49,0
"2016","150020",ACARA,64,6,3,381,0,11,457,4,0,4,0,0,4,132,310,2,17,0,0,1,14,89,319,27,15,1,449,15,247,218,0,365,97,3,0,5,121,158,112,42,22,3,2,0,0,0,0,0,8,30,212,194,9,12,81,43,0,0,333,8
"2016","150030",AFUA,0,1,0,302,1,2,301,2,0,3,0,0,0,8,155,15,128,0,0,0,18,68,202,16,2,0,306,0,152,154,0,304,1,1,0,4,72,98,62,42,23,4,1,0,0,0,0,0,30,50,152,67,3,4,155,5,1,0,145,0
"2016","150034",AGUA AZUL DO NORTE,9,3,0,68,1,0,79,2,0,0,0,1,1,11,56,5,7,1,1,0,3,22,48,6,0,0,81,0,43,38,0,48,33,0,0,1,24,27,17,6,3,3,0,0,0,0,0,0,2,6,30,35,6,2,18,16,1,0,45,1
"2016","150040",ALENQUER,7,1,0,1043,0,0,1039,11,0,1,1,2,7,62,916,60,3,1,3,5,48,215,704,70,5,1,1050,0,535,516,0,902,148,1,0,16,270,309,219,151,61,20,5,0,0,0,0,0,12,70,381,536,50,2,180,116,0,0,755,0
"2016","150050",ALMEIRIM,21,9,0,548,28,28,626,4,0,4,0,2,2,76,455,31,68,0,2,0,35,161,399,36,1,2,628,4,337,297,0,474,156,4,0,11,202,199,126,50,31,11,3,0,0,1,0,0,9,59,239,297,17,13,132,56,0,0,428,18
"2016","150060",ALTAMIRA,243,100,12,2814,176,64,3339,66,0,4,1,16,33,293,2886,60,120,2,26,30,218,663,2257,213,0,4,3395,10,1788,1621,0,1529,1879,1,0,89,833,1016,792,445,191,40,3,0,0,0,0,0,64,300,991,1638,334,82,554,771,9,10,2004,61
"2016","150070",ANAJAS,16,2,0,698,0,7,709,7,0,7,0,1,0,46,280,33,363,2,0,1,38,151,478,50,3,0,718,5,398,325,0,639,81,3,0,25,193,229,128,81,56,10,1,0,0,0,0,0,33,211,285,159,9,26,104,100,2,1,495,21
"2016","150080",ANANINDEUA,280,31,3,5966,5,164,6394,45,3,7,0,7,29,379,4590,156,1288,11,3,8,239,1641,4313,234,0,6,6391,52,3318,3131,0,3131,3316,2,0,62,1377,2217,1460,872,375,82,4,0,0,0,0,0,10,115,1025,4293,242,764,5551,761,7,12,59,59
"2016","150085",ANAPU,57,27,0,409,9,25,523,4,0,0,0,1,9,57,392,24,44,2,1,3,22,115,334,50,0,0,527,0,292,235,0,304,223,0,0,14,160,167,101,49,29,6,1,0,0,0,0,0,7,65,203,207,19,26,112,88,0,0,318,9
"2016","150090",AUGUSTO CORREA,1,0,0,186,0,0,186,0,0,1,0,1,5,24,122,15,20,0,0,1,4,19,138,25,0,0,187,0,93,94,0,145,42,0,0,2,41,64,35,25,15,5,0,0,0,0,0,0,6,8,103,66,4,0,81,17,0,0,89,0
"2016","150095",AURORA DO PARA,19,9,0,283,0,1,310,0,0,2,0,0,1,28,245,23,15,0,0,0,6,39,239,27,1,1,311,0,167,145,0,193,119,0,0,3,96,89,60,38,16,10,0,0,0,0,0,0,8,38,101,149,14,2,75,25,0,0,211,1
"2016","150100",AVEIRO,0,0,0,106,1,0,107,0,0,0,0,0,1,19,72,13,2,0,0,1,2,14,80,10,0,2,105,0,51,56,0,107,0,0,0,1,30,36,24,10,4,2,0,0,0,0,0,0,0,6,26,73,1,1,17,4,0,1,85,0
"2016","150110",BAGRE,26,27,0,377,1,3,430,3,0,1,0,0,2,24,138,18,252,0,0,2,24,99,267,41,1,6,427,1,230,204,0,434,0,0,0,8,136,140,77,42,19,9,3,0,0,0,0,0,30,98,231,66,2,7,43,34,0,0,353,4
"2016","150120",BAIAO,33,35,0,386,0,0,447,5,1,1,0,0,2,23,423,5,1,1,0,0,15,83,318,37,0,1,453,0,247,207,0,311,143,0,0,11,133,138,104,47,15,5,1,0,0,0,0,0,1,19,137,263,33,1,223,37,2,0,192,0
"2016","150125",BANNACH,0,0,0,3,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,3,0,2,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0
"2016","150130",BARCARENA,46,4,0,1627,4,80,1746,13,0,2,2,11,10,132,1298,74,234,4,5,4,53,392,1202,101,0,6,1747,8,907,854,0,756,1001,4,0,22,429,597,378,204,103,26,2,0,0,0,0,0,3,117,607,947,65,22,305,296,1,6,1118,35
"2016","150140",BELEM,2966,418,65,26246,18,176,29122,734,6,27,13,203,502,4409,23913,688,161,43,262,419,3183,7699,17157,1126,0,190,29682,17,15370,14512,7,10443,19422,24,0,342,5575,8290,6846,5417,2747,636,33,3,0,0,0,0,88,598,5503,17370,6119,211,10820,6278,17,139,12422,213
"2016","150145",BELTERRA,2,0,0,60,3,2,67,0,0,0,0,0,0,9,47,2,9,0,0,0,2,11,50,4,0,0,67,0,37,30,0,67,0,0,0,2,18,19,12,11,5,0,0,0,0,0,0,0,0,2,23,39,3,0,10,7,0,0,48,2
"2016","150157",BOM JESUS DO TOCANTINS,8,2,0,161,0,0,171,0,0,0,0,0,0,9,132,23,7,0,0,0,5,21,121,24,0,1,169,1,97,74,0,85,85,1,0,2,42,57,43,16,9,2,0,0,0,0,0,0,1,7,64,88,9,2,107,39,0,1,21,3
"2016","150160",BONITO,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2016","150170",BRAGANCA,19,5,0,3861,1,10,3846,44,0,6,1,16,48,420,2570,261,580,5,12,11,253,887,2483,244,1,2,3892,2,1983,1913,0,2406,1485,5,0,72,1020,1310,770,484,188,49,3,0,0,0,0,0,25,251,1220,2141,217,42,2675,338,2,3,863,15
"2016","150172",BRASIL NOVO,9,9,1,70,0,4,93,0,0,0,0,1,1,5,77,9,0,0,0,1,3,11,67,11,0,1,88,4,55,38,0,65,28,0,0,0,26,30,24,9,3,0,1,0,0,0,0,0,1,9,29,46,6,2,13,17,0,0,58,5
"2016","150175",BREJO GRANDE DO ARAGUAIA,0,1,0,60,0,0,61,0,0,0,0,0,1,1,53,3,3,0,0,1,1,10,42,7,0,0,61,0,30,31,0,39,21,1,0,1,12,18,17,12,1,0,0,0,0,0,0,0,0,0,22,34,5,0,12,8,0,1,40,0
"2016","150178",BREU BRANCO,1,1,1,326,3,2,334,0,0,0,0,0,1,41,271,21,0,0,0,1,18,55,235,25,0,4,330,0,170,164,0,332,2,0,0,9,111,104,65,31,11,3,0,0,0,0,0,0,0,33,145,150,5,1,57,44,1,0,232,0
"2016","150180",BREVES,64,19,25,2489,0,139,2671,64,0,1,4,8,24,218,2188,184,110,0,6,19,170,823,1580,138,0,17,2718,1,1383,1353,0,2253,483,0,0,55,718,751,555,358,214,71,13,1,0,0,0,0,187,456,1074,805,137,77,442,303,4,4,1920,63
